Timestamp,Day_ID,Simulation_Date,Ambient_Temperature,Humidity,Soil_Moisture,Light_Intensity,Fan_Status,Pump_Status,Servo_Angle,Weather_State,Outdoor_Temperature,Outdoor_Humidity,Solar_Radiation_W_m2,Wind_Speed_m_s,Control_Mode,Episode_ID,Parameter_Set_ID,Physics_Model_Version,Airflow_m3_s,Soil_Dry_Loss_pct_5min,SolarGain_Scale,TemperatureExchange_Scale,FanExchange_Scale,HumidityResponse_Scale,PumpSoil_Scale,Drying_Scale
2024-01-15 04:00:00,15,2024-01-15,23.79,84.19,60.92,0.0,0,0,0,Normal,23.439,83.019,0.0,1.372,controller,15,15,greenhouse-greybox-v1.0,0.019673,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 04:05:00,15,2024-01-15,23.7,83.79,60.06,0.0,0,0,0,Normal,23.413,84.087,0.0,1.607,controller,15,15,greenhouse-greybox-v1.0,0.020732,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 04:10:00,15,2024-01-15,23.66,84.19,60.48,0.0,0,0,0,Normal,23.636,83.902,0.0,1.45,controller,15,15,greenhouse-greybox-v1.0,0.020026,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 04:15:00,15,2024-01-15,23.46,83.61,60.1,0.0,0,0,0,Normal,23.712,83.756,0.0,1.48,controller,15,15,greenhouse-greybox-v1.0,0.020158,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 04:20:00,15,2024-01-15,23.45,83.52,60.48,0.0,0,0,0,Normal,23.79,83.538,0.0,1.319,controller,15,15,greenhouse-greybox-v1.0,0.019433,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 04:25:00,15,2024-01-15,23.43,83.54,60.08,0.0,0,0,0,Normal,23.683,83.076,0.0,1.333,controller,15,15,greenhouse-greybox-v1.0,0.019498,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 04:30:00,15,2024-01-15,23.28,83.87,60.19,0.0,0,0,0,Normal,23.735,82.462,0.0,1.28,controller,15,15,greenhouse-greybox-v1.0,0.01926,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 04:35:00,15,2024-01-15,23.48,84.46,59.96,0.24,0,0,0,Normal,23.904,83.139,0.0,1.564,controller,15,15,greenhouse-greybox-v1.0,0.020536,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 04:40:00,15,2024-01-15,23.45,84.66,59.98,0.0,0,0,0,Normal,23.889,82.396,0.0,1.517,controller,15,15,greenhouse-greybox-v1.0,0.020329,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 04:45:00,15,2024-01-15,23.53,83.79,59.68,0.0,0,0,0,Normal,24.103,82.391,0.0,1.358,controller,15,15,greenhouse-greybox-v1.0,0.019611,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 04:50:00,15,2024-01-15,23.34,84.66,60.03,0.0,0,0,0,Normal,24.235,82.675,0.0,1.494,controller,15,15,greenhouse-greybox-v1.0,0.020225,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 04:55:00,15,2024-01-15,23.33,83.38,60.55,0.02,0,0,0,Normal,24.033,82.516,0.0,1.454,controller,15,15,greenhouse-greybox-v1.0,0.020045,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 05:00:00,15,2024-01-15,23.35,84.2,59.69,0.0,0,0,0,Normal,24.211,82.571,0.0,1.524,controller,15,15,greenhouse-greybox-v1.0,0.020357,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 05:05:00,15,2024-01-15,23.66,83.99,60.13,0.96,0,0,0,Normal,24.153,81.995,0.0,1.382,controller,15,15,greenhouse-greybox-v1.0,0.019719,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 05:10:00,15,2024-01-15,23.59,83.44,59.69,0.0,0,0,0,Normal,24.198,82.6,0.0,1.371,controller,15,15,greenhouse-greybox-v1.0,0.019667,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 05:15:00,15,2024-01-15,23.39,84.24,59.79,0.0,0,0,0,Normal,24.491,82.018,0.0,1.579,controller,15,15,greenhouse-greybox-v1.0,0.020604,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 05:20:00,15,2024-01-15,23.28,83.89,60.12,0.0,0,0,0,Normal,24.419,82.445,0.0,1.193,controller,15,15,greenhouse-greybox-v1.0,0.01887,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 05:25:00,15,2024-01-15,23.28,82.87,59.61,0.0,0,0,0,Normal,24.579,81.667,0.0,1.413,controller,15,15,greenhouse-greybox-v1.0,0.019857,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 05:30:00,15,2024-01-15,23.54,83.57,59.65,0.0,0,0,0,Normal,24.637,82.227,0.0,1.45,controller,15,15,greenhouse-greybox-v1.0,0.020023,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 05:35:00,15,2024-01-15,23.48,83.7,59.08,0.71,0,0,0,Normal,24.847,80.992,0.0,1.469,controller,15,15,greenhouse-greybox-v1.0,0.02011,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 05:40:00,15,2024-01-15,23.68,83.17,60.06,0.0,0,0,0,Normal,25.029,81.818,0.0,1.689,controller,15,15,greenhouse-greybox-v1.0,0.021102,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 05:45:00,15,2024-01-15,23.17,83.15,59.46,0.0,0,0,0,Normal,25.095,80.822,0.0,1.307,controller,15,15,greenhouse-greybox-v1.0,0.019382,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 05:50:00,15,2024-01-15,23.71,82.88,60.05,0.0,0,0,0,Normal,25.038,81.031,0.0,1.37,controller,15,15,greenhouse-greybox-v1.0,0.019664,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 05:55:00,15,2024-01-15,23.78,83.06,59.68,0.14,0,0,0,Normal,25.267,81.147,0.0,1.496,controller,15,15,greenhouse-greybox-v1.0,0.020232,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 06:00:00,15,2024-01-15,23.79,83.21,59.39,0.3,0,0,0,Normal,25.103,80.282,0.0,1.295,controller,15,15,greenhouse-greybox-v1.0,0.019326,0.04031,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 06:05:00,15,2024-01-15,23.7,82.73,59.46,0.0,0,0,0,Normal,25.229,80.56,16.413,1.437,controller,15,15,greenhouse-greybox-v1.0,0.019968,0.041739,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 06:10:00,15,2024-01-15,23.73,82.78,59.55,1.7,0,0,0,Normal,25.247,80.266,32.795,1.511,controller,15,15,greenhouse-greybox-v1.0,0.0203,0.043166,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 06:15:00,15,2024-01-15,24.03,84.11,59.76,3.19,0,0,0,Normal,25.551,80.13,49.286,1.301,controller,15,15,greenhouse-greybox-v1.0,0.019356,0.044602,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 06:20:00,15,2024-01-15,23.85,84.44,59.33,3.73,0,0,0,Normal,25.451,80.169,65.646,1.14,controller,15,15,greenhouse-greybox-v1.0,0.018629,0.046026,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 06:25:00,15,2024-01-15,24.12,83.87,59.56,5.18,0,0,0,Normal,25.745,79.653,81.201,1.341,controller,15,15,greenhouse-greybox-v1.0,0.019536,0.04738,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 06:30:00,15,2024-01-15,23.74,82.71,59.7,7.7,0,0,0,Normal,25.681,79.433,97.641,1.413,controller,15,15,greenhouse-greybox-v1.0,0.019857,0.048812,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 06:35:00,15,2024-01-15,23.72,83.27,58.08,7.88,0,0,0,Normal,25.75,79.09,113.863,1.526,controller,15,15,greenhouse-greybox-v1.0,0.020368,0.050224,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 06:40:00,15,2024-01-15,23.93,83.37,59.22,8.21,0,0,0,Normal,26.157,78.803,129.567,1.435,controller,15,15,greenhouse-greybox-v1.0,0.019959,0.051592,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 06:45:00,15,2024-01-15,23.57,83.32,58.96,9.8,0,0,0,Normal,26.024,78.539,144.419,1.531,controller,15,15,greenhouse-greybox-v1.0,0.020388,0.052885,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 06:50:00,15,2024-01-15,24.13,83.42,58.9,11.02,0,0,0,Normal,26.27,78.748,159.372,1.459,controller,15,15,greenhouse-greybox-v1.0,0.020068,0.054187,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 06:55:00,15,2024-01-15,24.23,82.64,59.36,12.8,0,0,0,Normal,26.255,78.496,175.302,1.554,controller,15,15,greenhouse-greybox-v1.0,0.020494,0.055574,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 07:00:00,15,2024-01-15,24.15,83.3,59.19,13.6,0,0,0,Normal,26.257,78.425,190.524,1.471,controller,15,15,greenhouse-greybox-v1.0,0.020117,0.056899,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 07:05:00,15,2024-01-15,24.24,82.76,58.9,13.43,0,0,0,Normal,26.533,78.662,206.009,1.209,controller,15,15,greenhouse-greybox-v1.0,0.018942,0.058248,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 07:10:00,15,2024-01-15,24.34,83.35,58.01,14.88,0,0,0,Normal,26.592,77.238,223.066,1.304,controller,15,15,greenhouse-greybox-v1.0,0.019366,0.059733,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 07:15:00,15,2024-01-15,24.63,82.88,58.78,15.93,0,0,0,Normal,26.776,77.586,235.435,1.593,controller,15,15,greenhouse-greybox-v1.0,0.020671,0.06081,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 07:20:00,15,2024-01-15,24.49,82.51,59.04,17.16,0,0,0,Normal,26.731,77.471,252.05,1.604,controller,15,15,greenhouse-greybox-v1.0,0.020719,0.062256,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 07:25:00,15,2024-01-15,24.84,83.05,59.19,18.17,0,0,0,Normal,26.802,77.602,271.675,1.613,controller,15,15,greenhouse-greybox-v1.0,0.020758,0.063965,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 07:30:00,15,2024-01-15,24.85,82.15,58.82,19.93,0,0,0,Normal,27.079,77.889,289.545,1.589,controller,15,15,greenhouse-greybox-v1.0,0.020648,0.065521,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 07:35:00,15,2024-01-15,24.96,82.93,58.64,22.51,0,0,0,Normal,27.195,76.969,306.003,1.741,controller,15,15,greenhouse-greybox-v1.0,0.021335,0.066954,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 07:40:00,15,2024-01-15,24.96,82.96,58.68,22.53,0,0,0,Normal,27.287,76.332,320.326,1.525,controller,15,15,greenhouse-greybox-v1.0,0.020363,0.068201,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 07:45:00,15,2024-01-15,24.97,82.82,58.89,21.57,0,0,0,Normal,27.257,76.374,334.041,1.424,controller,15,15,greenhouse-greybox-v1.0,0.019909,0.069395,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 07:50:00,15,2024-01-15,25.04,82.0,57.99,25.23,0,0,0,Normal,27.401,76.666,347.785,1.457,controller,15,15,greenhouse-greybox-v1.0,0.020057,0.070592,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 07:55:00,15,2024-01-15,25.16,82.65,58.24,26.0,0,0,0,Normal,27.395,76.312,357.434,1.565,controller,15,15,greenhouse-greybox-v1.0,0.020544,0.071432,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 08:00:00,15,2024-01-15,25.44,82.25,58.59,24.85,0,0,0,Normal,27.496,76.11,367.545,1.26,controller,15,15,greenhouse-greybox-v1.0,0.01917,0.072313,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 08:05:00,15,2024-01-15,25.0,82.44,57.88,26.36,0,0,0,Normal,27.753,75.459,380.401,1.548,controller,15,15,greenhouse-greybox-v1.0,0.020467,0.073432,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 08:10:00,15,2024-01-15,25.38,81.37,58.18,28.29,0,0,0,Normal,27.768,75.72,396.506,1.46,controller,15,15,greenhouse-greybox-v1.0,0.020069,0.074834,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 08:15:00,15,2024-01-15,25.71,81.44,58.24,30.61,0,0,0,Normal,27.772,75.266,415.04,1.306,controller,15,15,greenhouse-greybox-v1.0,0.019379,0.076448,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 08:20:00,15,2024-01-15,25.84,82.12,57.94,32.04,0,0,0,Normal,28.2,75.469,426.825,1.57,controller,15,15,greenhouse-greybox-v1.0,0.020566,0.077474,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 08:25:00,15,2024-01-15,25.72,82.51,57.88,30.79,0,0,0,Normal,28.018,74.677,433.625,1.387,controller,15,15,greenhouse-greybox-v1.0,0.019743,0.078066,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 08:30:00,15,2024-01-15,25.59,81.84,58.3,31.95,0,0,0,Normal,28.09,74.695,450.813,1.703,controller,15,15,greenhouse-greybox-v1.0,0.021164,0.079563,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 08:35:00,15,2024-01-15,25.75,82.12,57.66,32.6,0,0,0,Normal,28.241,74.372,469.741,1.534,controller,15,15,greenhouse-greybox-v1.0,0.020404,0.081211,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 08:40:00,15,2024-01-15,25.91,82.64,57.21,35.92,0,0,0,Normal,28.355,74.668,485.814,1.712,controller,15,15,greenhouse-greybox-v1.0,0.021203,0.08261,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 08:45:00,15,2024-01-15,26.25,82.13,57.45,35.89,0,0,0,Normal,28.676,74.181,499.875,1.451,controller,15,15,greenhouse-greybox-v1.0,0.020027,0.083834,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 08:50:00,15,2024-01-15,26.07,81.62,57.57,35.64,0,0,0,Normal,28.689,73.897,511.302,1.406,controller,15,15,greenhouse-greybox-v1.0,0.019827,0.084829,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 08:55:00,15,2024-01-15,26.14,81.97,57.29,36.53,0,0,0,Normal,28.693,73.601,526.711,1.253,controller,15,15,greenhouse-greybox-v1.0,0.019139,0.086171,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 09:00:00,15,2024-01-15,26.2,81.8,57.91,39.84,0,0,0,Normal,28.718,73.967,542.699,1.53,controller,15,15,greenhouse-greybox-v1.0,0.020386,0.087563,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 09:05:00,15,2024-01-15,26.62,81.97,58.04,40.35,0,0,0,Normal,28.989,73.537,559.455,1.39,controller,15,15,greenhouse-greybox-v1.0,0.019755,0.089022,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 09:10:00,15,2024-01-15,26.68,82.36,56.58,41.26,0,0,0,Normal,29.128,73.826,574.224,1.422,controller,15,15,greenhouse-greybox-v1.0,0.019901,0.090308,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 09:15:00,15,2024-01-15,26.32,82.73,56.71,40.23,1,0,0,Normal,28.966,72.622,581.588,1.354,excitation_fan,15,15,greenhouse-greybox-v1.0,0.319592,0.090949,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 09:20:00,15,2024-01-15,26.87,81.29,56.58,42.29,1,0,0,Normal,29.141,72.744,593.69,1.638,excitation_fan,15,15,greenhouse-greybox-v1.0,0.320872,0.092003,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 09:25:00,15,2024-01-15,27.35,80.67,57.06,42.49,1,0,0,Normal,29.408,72.864,600.105,1.187,excitation_fan,15,15,greenhouse-greybox-v1.0,0.318842,0.092562,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 09:30:00,15,2024-01-15,27.4,79.97,56.4,42.97,0,0,0,Normal,29.255,72.324,601.644,1.296,controller,15,15,greenhouse-greybox-v1.0,0.019332,0.092696,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 09:35:00,15,2024-01-15,27.22,79.98,56.12,42.87,0,0,0,Normal,29.484,72.351,615.619,1.505,controller,15,15,greenhouse-greybox-v1.0,0.020273,0.093912,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 09:40:00,15,2024-01-15,27.57,79.63,56.61,44.04,0,0,0,Normal,29.684,71.994,621.209,1.366,controller,15,15,greenhouse-greybox-v1.0,0.019649,0.094399,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 09:45:00,15,2024-01-15,27.72,79.14,56.05,45.28,0,0,0,Normal,29.518,71.655,625.629,1.42,controller,15,15,greenhouse-greybox-v1.0,0.019891,0.094784,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 09:50:00,15,2024-01-15,27.73,78.76,56.41,46.15,0,0,0,Normal,29.667,71.439,645.762,1.414,controller,15,15,greenhouse-greybox-v1.0,0.019862,0.096537,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 09:55:00,15,2024-01-15,27.96,78.82,56.43,46.26,0,0,0,Normal,29.905,71.861,660.223,1.456,controller,15,15,greenhouse-greybox-v1.0,0.020051,0.097796,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 10:00:00,15,2024-01-15,27.85,78.99,56.33,48.26,0,0,0,Normal,29.967,71.343,666.965,1.621,controller,15,15,greenhouse-greybox-v1.0,0.020792,0.098383,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 10:05:00,15,2024-01-15,28.15,79.44,55.63,47.03,0,0,0,Normal,29.812,70.934,670.835,1.523,controller,15,15,greenhouse-greybox-v1.0,0.020356,0.09872,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 10:10:00,15,2024-01-15,28.11,79.6,55.57,48.69,0,0,0,Normal,30.023,70.807,686.97,1.515,controller,15,15,greenhouse-greybox-v1.0,0.020317,0.100125,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 10:15:00,15,2024-01-15,28.51,78.23,55.52,47.53,0,0,0,Normal,30.266,71.627,688.397,1.479,controller,15,15,greenhouse-greybox-v1.0,0.020153,0.100249,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 10:20:00,15,2024-01-15,28.84,79.14,55.43,49.27,0,0,0,Normal,30.364,70.664,696.066,1.279,controller,15,15,greenhouse-greybox-v1.0,0.019255,0.100917,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 10:25:00,15,2024-01-15,28.45,78.86,55.46,49.79,0,0,0,Normal,30.312,70.282,704.96,1.429,controller,15,15,greenhouse-greybox-v1.0,0.019929,0.101691,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 10:30:00,15,2024-01-15,28.83,78.87,55.51,51.05,0,0,0,Normal,30.556,70.457,721.189,1.405,controller,15,15,greenhouse-greybox-v1.0,0.019823,0.103104,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 10:35:00,15,2024-01-15,29.06,78.96,55.64,51.29,0,0,0,Normal,30.689,70.454,710.938,1.434,controller,15,15,greenhouse-greybox-v1.0,0.019953,0.102212,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 10:40:00,15,2024-01-15,28.85,78.84,55.08,49.99,0,0,0,Normal,30.673,69.952,704.252,1.388,controller,15,15,greenhouse-greybox-v1.0,0.019748,0.10163,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 10:45:00,15,2024-01-15,29.0,80.08,54.76,49.94,0,0,0,Normal,30.846,70.217,718.244,1.241,controller,15,15,greenhouse-greybox-v1.0,0.019084,0.102848,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 10:50:00,15,2024-01-15,29.23,79.36,55.03,51.09,0,0,0,Normal,30.677,70.209,729.862,1.455,controller,15,15,greenhouse-greybox-v1.0,0.020046,0.103859,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 10:55:00,15,2024-01-15,29.11,79.19,55.31,53.82,0,0,0,Normal,30.63,69.779,740.429,1.556,controller,15,15,greenhouse-greybox-v1.0,0.020504,0.10478,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 11:00:00,15,2024-01-15,29.61,78.8,55.41,52.84,0,0,0,Normal,30.948,69.56,733.624,1.552,controller,15,15,greenhouse-greybox-v1.0,0.020483,0.104187,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 11:05:00,15,2024-01-15,29.35,78.41,54.88,53.84,0,0,0,Normal,31.092,69.272,747.439,1.412,controller,15,15,greenhouse-greybox-v1.0,0.019855,0.10539,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 11:10:00,15,2024-01-15,29.7,79.0,54.87,53.16,0,0,0,Normal,30.948,69.444,745.716,1.408,controller,15,15,greenhouse-greybox-v1.0,0.019837,0.10524,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 11:15:00,15,2024-01-15,29.51,78.25,54.56,53.04,0,0,0,Normal,31.132,69.888,750.631,1.709,controller,15,15,greenhouse-greybox-v1.0,0.021191,0.105668,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 11:20:00,15,2024-01-15,29.84,78.0,54.43,53.33,0,0,0,Normal,31.163,68.848,752.693,1.443,controller,15,15,greenhouse-greybox-v1.0,0.019993,0.105847,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 11:25:00,15,2024-01-15,29.88,78.58,54.07,54.85,0,0,0,Normal,31.286,68.532,760.02,1.299,controller,15,15,greenhouse-greybox-v1.0,0.019346,0.106485,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 11:30:00,15,2024-01-15,30.01,78.32,53.99,55.48,1,0,0,Normal,31.36,68.927,766.404,1.431,controller,15,15,greenhouse-greybox-v1.0,0.319938,0.107041,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 11:35:00,15,2024-01-15,30.17,76.8,53.88,55.39,1,0,0,Normal,31.442,68.809,758.936,1.511,controller,15,15,greenhouse-greybox-v1.0,0.320301,0.106391,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 11:40:00,15,2024-01-15,30.65,76.91,53.37,53.91,1,0,0,Normal,31.484,68.667,754.829,1.35,controller,15,15,greenhouse-greybox-v1.0,0.319577,0.106033,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 11:45:00,15,2024-01-15,30.62,76.64,54.18,53.46,1,0,0,Normal,31.643,68.365,756.4,1.264,controller,15,15,greenhouse-greybox-v1.0,0.31919,0.10617,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 11:50:00,15,2024-01-15,30.87,75.72,53.26,52.66,1,0,0,Normal,31.55,68.527,758.266,1.338,controller,15,15,greenhouse-greybox-v1.0,0.31952,0.106333,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 11:55:00,15,2024-01-15,30.89,75.48,53.64,52.92,1,0,0,Normal,31.388,68.291,761.521,1.332,controller,15,15,greenhouse-greybox-v1.0,0.319492,0.106616,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 12:00:00,15,2024-01-15,31.11,75.79,53.03,54.27,1,0,0,Normal,31.713,67.629,770.869,1.475,controller,15,15,greenhouse-greybox-v1.0,0.320136,0.10743,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 12:05:00,15,2024-01-15,31.41,75.22,53.03,54.98,1,0,0,Normal,31.687,67.011,772.292,1.299,controller,15,15,greenhouse-greybox-v1.0,0.319345,0.107554,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 12:10:00,15,2024-01-15,31.43,73.41,52.95,54.27,1,0,0,Normal,31.903,68.031,763.702,1.441,controller,15,15,greenhouse-greybox-v1.0,0.319986,0.106806,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 12:15:00,15,2024-01-15,31.42,73.53,53.34,55.4,1,0,0,Normal,31.733,68.041,758.763,1.485,controller,15,15,greenhouse-greybox-v1.0,0.320182,0.106376,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 12:20:00,15,2024-01-15,31.43,73.61,53.16,53.33,1,0,0,Normal,31.794,67.548,754.907,1.407,controller,15,15,greenhouse-greybox-v1.0,0.319833,0.10604,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 12:25:00,15,2024-01-15,31.85,72.82,53.35,53.69,1,0,0,Normal,31.91,67.337,750.354,1.724,controller,15,15,greenhouse-greybox-v1.0,0.321258,0.105644,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 12:30:00,15,2024-01-15,31.8,72.3,53.24,55.04,1,0,0,Normal,31.965,67.438,759.082,1.474,controller,15,15,greenhouse-greybox-v1.0,0.320134,0.106404,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 12:35:00,15,2024-01-15,32.3,72.11,52.68,54.1,1,0,90,Normal,31.904,67.681,761.838,1.587,controller,15,15,greenhouse-greybox-v1.0,0.320641,0.06021,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 12:40:00,15,2024-01-15,31.58,71.96,52.83,15.92,1,0,90,Normal,32.046,67.738,761.763,1.531,controller,15,15,greenhouse-greybox-v1.0,0.320391,0.060208,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 12:45:00,15,2024-01-15,32.02,72.04,53.11,15.97,0,0,90,Normal,32.109,67.701,751.208,1.312,excitation_fan,15,15,greenhouse-greybox-v1.0,0.019404,0.059933,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 12:50:00,15,2024-01-15,32.0,71.79,52.73,13.95,0,0,90,Normal,32.149,67.152,745.554,1.435,excitation_fan,15,15,greenhouse-greybox-v1.0,0.019959,0.059785,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
2024-01-15 12:55:00,15,2024-01-15,31.76,72.13,52.68,15.03,0,0,90,Normal,32.095,67.446,743.436,1.504,excitation_fan,15,15,greenhouse-greybox-v1.0,0.020268,0.05973,0.97974,1.02291,1.09981,1.01973,0.93629,1.00776
